"id","createdAt","updatedAt","title","tldr","description","creatorId","communityId","tokenSupplyOnCreate","deleted","createdAtBlock","legacyLockedScore"
410,"2023-01-05 18:10:31.481","2023-01-05 18:10:31.482","Invest in some rETH","Diversify and grow the treasury by investing in some rETH (from Rocket Pool)","Instead of having ETH in the treasury just lying around, we could invest part of it into rETH from Rocket Pool (https://rocketpool.net) to get some return (~4-5%/year). This would be a great way to passively grow the treasury.  On top of that, rETH is currently trading at a discount on 1inch, so we would immediately earn a return (https://app.1inch.io/#/1/unified/swap/ETH/rETH).  I believe this proposal makes even more sense now that withdrawals are soon to be enabled on Ethereum.","0x9c57027B1eca93093a6F446422C59C85A5A3Fa52",3,7000,FALSE,16683000,0
409,"2023-01-05 17:05:56.117","2023-01-05 17:05:56.117","Request Nouns Glasses from Nouns DAO. ","We want some toooooooo","Set up a prop WITH A DISTRIBUTION GOAL! ! to participate in IRL Salvino Noggles distribution  For giveaway. twtr / spaces / voting threshold prizes/ achievement unlock ? ","0x1e45c69c8bFdD393dF1577F08704698b469585Aa",3,7000,FALSE,16683000,0
407,"2022-12-23 23:13:47.829","2022-12-23 23:13:47.83","Create lil nouns accounting report","Create a report showing the spending and earning of lil nouns over the past months.","It's no secret that lil nouns has been ""earning"" far less than it used to in the past. However, this information is not easily realized. It would be useful for voters to understand how much eth the treasury is gaining on average when determining how much to spend. Spending 100E on a proposal is far less palatable when you realize it may take 100 days of no spending to replenish those funds.  I propose that we create a dune dashboard or google slides report briefly analyzing on spend and earnings over the course of the past few months. It doesn't have to be anything crazy.","0x65A3870F48B5237f27f674Ec42eA1E017E111D63",3,7000,FALSE,16683000,0
414,"2022-12-21 22:14:21.364","2022-12-21 22:14:21.364"," Nounish Playground - The Game of Nouns on-chain","We’re proposing to build a mobile platformer game with 700 levels in which we introduce players to nounish concepts and educate them on Nouns DAO and adjacent extensions while playing through fun and engaging maps.","We want to teach players about Nouns DAO in a simple and entertaining way by introducing them to each noun and their journey to being minted plus introducing them to the people, places and things in the nouniverse, such as the noggles.  For more info see the link below to our proposal on the Discourse.  https://discourse.nouns.wtf/t/nounish-playground-the-game/3246","0x4756e5a5D0668195Feb1EC0e7F96832ffc51c4A8",3,7000,FALSE,16683000,0
413,"2022-12-21 08:10:48.349","2022-12-21 08:10:48.349","Stop buying nouns","Can we please stop buying nouns? We should be funding interesting projects within our own community.","I'm not sure what the end goal is with buying nouns. We are depleting our treasury at an astonishing rate by buying nouns. What is the end goal here? Having 20 nouns 0 ETH in the treasury then waiting until we have enough ETH again to buy another noun? What's the fun in that? We should be funding projects within the lil noun ecosystem and should pause buying more nouns.","0x65A3870F48B5237f27f674Ec42eA1E017E111D63",3,7000,FALSE,16683000,0
412,"2022-12-20 23:55:55.023","2022-12-20 23:55:55.024","Create a voter engagement threshold for metagov","Create a threshold for metagoverance rights to act as a standard for voting power within the dao.","What if we created a threshold for metagoverance rights. Nouncil has a drop off for those who are not engaged in the dao, with a low barrier to reentry. If we impose a threshold for voter engagement that acts as a standard for metagovernance rights then we would be providing an opportunity for social capital. Those that are meeting the threshold would have to operate under the experimental procedures that would maximize our ability to utilize our nouns to the maximum benefit of our DAO.   This method would allow for maximizing openness for new members to become engaged in the decision making processes while addressing the current state of our voter engagement.   This is different then the current structure with lil reps. Lil reps imposes a barrier for members to be involved. Given, at 2000 lil nouns produced, five members in Lil Nouncil represent 400 holders where every additional 500 unique wallet opens 2 additional slots.","0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87",3,7000,FALSE,16683000,0
415,"2022-12-14 09:50:03.548","2022-12-14 09:50:03.549","taking Mucho Love on-chain. ","Began in Lil Nouns, activated through Lil Noun's prop.house, then went on-chain for further proof of work.   Now Mucho Love is ready to go on-chain again.   tag me @necfas anywhere for questions/doubts/feedback/chat.","proposal link:  https://hackmd.io/@YZJ85nEqRJOxj9Tm8xgtBg/HJQuiZl_i  ### **tl;dr**  * Mucho Love is a nounish social impact platform that follows a “see good, do good” format that began operating 6 months ago. * Nouns Love aims to be a platform that uses content from social impact, public goods, and charitable efforts to expand Nouns through social media content creation and storytelling. * The platform will increase brand equity by building a positive association of the ⌐◧-◧ in a widespread audience. * Nouns Love will have international communities in Uganda, Peru, Mexico, Germany, and Spain test the framework's adaptability. * Some of the planned activations in the Dominican Republic include cooking 100 children's dream meals, giving free haircuts and essentials to an entire community, and building a house that got destroyed by Hurricane Fiona. * Developement of a Nouns Love toolkit, creating a framework that can be used by other communities for smoother activations.","0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0",3,7000,FALSE,16683000,0
416,"2022-12-13 04:26:02.068","2022-12-13 04:26:02.068","Cue all on-chain proposals to begin w/ proplot","What if the process for on-chain proposals were required to begin began as a Prop.Lot idea. Once you've submitted your proposal idea through ideas, then the UI would display two options, propose to nounsdao, and propose to lil nouns dao.","The up/down votes would not act as a threshold barrier for proposing on chain, but it would provide proposers with a baked in temperature check method and opportunity for gathering feedback. There would be a zero waiting period between prop lot idea submission and being allowed to go on chain. My reasoning is because the only true way to elicit feedback is to go on chain. This could help to alleviate the challenges proposers face with gathering feedback before going on chain. ","0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87",3,7000,FALSE,16683000,0
417,"2022-12-12 12:46:11.878","2022-12-12 12:46:11.879","Set/Get .eth Name for Nouns Holder Contract","We should have an ens name for the wallet that votes on nouns.  The top 10 voting noun holders all have ens names, we should too.   source: https://www.nounsagora.com/ ","1. Use or find name for contract 2. Set name  I'm happy to lead this effort as it jives well with my work at ens dao. ","0x534631Bcf33BDb069fB20A93d2fdb9e4D4dD42CF",3,7000,FALSE,16683000,0
418,"2022-12-11 21:32:51.738","2022-12-11 21:32:51.738","Micro sponsor Collegiate athletes ","tap into the youth through smol stipends to collegiate athletes (due to visibility reasons) . excess spending money to the tune of .1-.15 ETH per month.   require VERY LITTLE in return. some posts with noggles . nothing more... etc etc. ","College athletes are recently released from the yoke of NCAA no sponsorship.   MANY of these athletes may not be TOP TOP tier, but that doesnt mean they dont and cant get great traction in the communities they are in as well as the sports they represent. NIKE and ADIDAS  and UA may not be beating down these walls, but the reach is still there IMO ... and the fact most athletes will have food, clothing, etc supplied by the programs ""generally"" . AND timing of athletes is TIED into sports participation; smol amounts can go FAR!   I dont know if you remember what an extra $100 per month may have meant in college... but i had some friends who gave plasma on the reg...   For a pilot I could use my niece. (yes I know I am bring this back to my own camp. but bear with me) ND Womens Soccer. 6th in the Nation.   [![Screenshot-2022-12-11-083027.png](https://i.postimg.cc/BbmBRsmV/Screenshot-2022-12-11-083027.png)](https://postimg.cc/YLmFWcK6)","0x1e45c69c8bFdD393dF1577F08704698b469585Aa",3,7000,FALSE,16683000,0
419,"2022-12-10 06:02:19.432","2022-12-10 06:02:19.432","Commission Nounish Art from 1-of-1 Artists","Commission 5 artists (pref. SuperRare artists) to create artworks which incorporate Nouns in their own way. Auction off the pieces with all proceeds going to artists. ","Commission 5 NFT artists (pref. SuperRare artists) to create artworks which incorporate Nouns in their own way. Auction off the pieces with all proceeds going to artists.   Artists who submit can be vetted then voted on by Lils. Ideally the artists span across multiple styles of work, to get varied results. Artists create the work after they are selected & funded.  *Cost: 15-25 ETH* — 2-3 ETH per artist for commission up-front, + 100% of auction price — 2 ETH to market the proposal, reach out to artists, and market the final auctions  very rough estimate of costs here ... open to chat.  *Brief Rationale* 1-of-1 artists are the greatest source of joy, excitement, and creativity in the NFT space. This is an effort to steer the attention of these incredible creatives to Nounishness. Many of the artists in mind have huge followings that extend far beyond the NFT space, so # of new eyes on Nouns would be significant. ","0x1fe4ee4641E2A6ddf7771eB1c07412ba868bB537",3,7000,FALSE,16683000,0
429,"2022-12-09 00:37:10.898","2022-12-09 00:37:10.898","take House of Nouns on-chain","We're requesting 340 ETH of funding for 6 months from NounDAO to continue building House of Nouns, a supercharged client + context layer for all Nounish governance. We'd ask the Lils to take us on-chain for the first Lil Nouns -> Nouns prop","## **TLDR**  We're requesting 340 ETH of funding from NounsDAO for 6 months to continue building House of Nouns, a supercharged client + context layer for all Nounish governance.   Our vision is to empower voters in the governance process by providing rich context layers and cross-platform discussion integrations in one easy-to-use client, all built on top of an open framework for developers.  We've had a onchain proposal [passed](https://houseoflilnouns.wtf/proposals/63) already through Lil Nouns to build https://houseoflilnouns.wtf/, and we'd love if Lil Nouns could take us on-chain to Nouns.     ### **Core vision and goals** Our vision is to make it easier for voters to participate in Nouns governance by providing rich context, intuitive conversation tools, and seamless integrations with other Nounish platforms. This will be built on top of an open framework, empowering developers and solving impactful problems specific to Nounish governance.    You can view the full draft here: https://collectivexyz.notion.site/House-of-Nouns-b72734e1f6cc4e61877a5c22a34c6f70  ","0x8d028DC71B347268d439432349B55Bc27989851E",3,7000,FALSE,16683000,0
424,"2022-12-08 23:26:39.874","2022-12-08 23:26:39.875","Marketing Outreach Pilot","We have an opportunity to expand our reach by sponsoring The Green Pill Show with Kevin Owocki and bankless podcast. I've connected with Kevin and he's also interested in running an editorial interview with lilnounsdao.","**Green Pill Show**  What we get (up to 4x per month)  Impressions/Reach: 50k DLs per month  Price: $3,400  per month and $10,200 per quarter  ~8.5eth  45-second verbal promotion in every podcast 45-second video promotion in every video Links in show notes lilnouns.wtf Sponsor shout-outs on twitter  **Bankless Show**  9x per month  Price: $35,100 ~29 eth Impressions/Reach: 1.8 million DLs per month  45-second verbal promotion in every podcast 45-second video promotion in every video Links in show notes  lilnouns.wtf Sponsor shout-outs on twitter Links in show notes Rotating Logo embedded in show video  **The Green Pill: Editorial Interview**  Description: In addition to the advertising for this proposal, Lil Nouns will be hosted on The Green Pill where: Kevin will interview with Lil Nouns 1 representative from Content Pod, Data Pod, Lil Sisters/Nounders and Al. (4 Total)  Discussing Lil Nouns, Public Nouns, Nouns, Lost Nouns  **The Advertisement**  Video: Motiondesign.eth would create a 45-second video for the ad.   Price: 8.5 eth  Total Amount: 46 eth  ","0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87",3,7000,FALSE,16683000,0
